  Matnum      sand     silt    clay     bd     om   TH33       TH1500 
 1	 0.120	 0.550	 0.330	 1.490	 0.030	 0.390	  0.230	 'w'
 2	 0.120	 0.550	 0.330	 1.480	 0.030	 0.400	  0.240	 'w'
 3	 0.120	 0.550	 0.330	 1.440	 0.028	 0.410	  0.260	 'w'
 4	 0.120	 0.550	 0.330	 1.410	 0.025	 0.420	  0.270	 'w'
 5	 0.120	 0.550	 0.330	 1.400	 0.025	 0.420	  0.270	 'w'
 6	 0.120	 0.550	 0.330	 1.390	 0.019	 0.420	  0.270	 'w'
 7	 0.120	 0.550	 0.330	 1.390	 0.011	 0.420	  0.270	 'w'
 8	 0.120	 0.550	 0.330	 1.390	 0.005	 0.420	  0.270	 'm'
 9	 0.120	 0.550	 0.330	 1.390	 0.002	 0.420	  0.270	 'm'
