                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  37723.1250  04/12/2003        0.0000       -0.1890        0.0000        0.0000        0.0000        0.0000
  37723.1667  04/12/2003        0.0000       -0.1848        0.0000        0.0000        0.0000        0.0000
  37723.2083  04/12/2003        0.0000       -0.1699        0.0000        0.0000        0.0000        0.0000
  37723.2500  04/12/2003        0.0000       -0.1327        0.0000        0.0000        0.0000        0.0000
  37723.2917  04/12/2003        0.0000       -0.2020        0.0000        0.0000        0.0000        0.0000
  37723.3333  04/12/2003        0.0000       -0.7374        0.0000        0.0000        0.0000        0.0000
  37723.3750  04/12/2003        0.0000       -1.4970        0.0000        0.0000        0.0000        0.0000
  37723.4167  04/12/2003        0.0000       -2.1155        0.0000        0.0000        0.0000        0.0000
  37723.4583  04/12/2003        0.0000       -2.6095        0.0000        0.0000        0.0000        0.0000
  37723.5000  04/12/2003        0.0000       -2.7775        0.0000        0.0000        0.0000        0.0000
  37723.5417  04/12/2003        0.0000       -2.7775        0.0000        0.0000        0.0000        0.0000
  37723.5833  04/12/2003        0.0000       -2.7775        0.0000        0.0000        0.0000        0.0000
  37723.6250  04/12/2003        0.0000       -2.7775        0.0000        0.0000        0.0000        0.0000
  37723.6667  04/12/2003        0.0000       -2.7775        0.0000        0.0000        0.0000        0.0000
  37723.7083  04/12/2003        0.0000       -2.3175        0.0000        0.0000        0.0000        0.0000
  37723.7500  04/12/2003        0.0000       -0.8861        0.0000        0.0000        0.0000        0.0000
  37723.7917  04/12/2003        0.0000       -0.5396        0.0000        0.0000        0.0000        0.0000
  37723.8333  04/12/2003        0.0000       -0.5057        0.0000        0.0000        0.0000        0.0000
  37723.8750  04/12/2003        0.0000       -0.4431        0.0000        0.0000        0.0000        0.0000
  37723.9167  04/12/2003        0.0000       -0.3593        0.0000        0.0000        0.0000        0.0000
  37723.9583  04/12/2003        0.0000       -0.2894        0.0000        0.0000        0.0000        0.0000
  37724.0000  04/13/2003        0.0000       -0.2947        0.0000        0.0000        0.0000        0.0000
  37724.0417  04/13/2003        0.0000       -0.3058        0.0000        0.0000        0.0000        0.0000
  37724.0833  04/13/2003        0.0000       -0.2665        0.0000        0.0000        0.0000        0.0000
  37724.1250  04/13/2003        0.0000       -0.2485        0.0000        0.0000        0.0000        0.0000
  37724.1667  04/13/2003        0.0000       -0.2223        0.0000        0.0000        0.0000        0.0000
  37724.2083  04/13/2003        0.0000       -0.1691        0.0000        0.0000        0.0000        0.0000
  37724.2500  04/13/2003        0.0000       -0.1461        0.0000        0.0000        0.0000        0.0000
  37724.2917  04/13/2003        0.0000       -0.2713        0.0000        0.0000        0.0000        0.0000
  37724.3333  04/13/2003        0.0000       -0.9032        0.0000        0.0000        0.0000        0.0000
  37724.3750  04/13/2003        0.0000       -1.6942        0.0000        0.0000        0.0000        0.0000
  37724.4167  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.4583  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.5000  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.5417  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.5833  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.6250  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.6667  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.7083  04/13/2003        0.0000       -2.0935        0.0000        0.0000        0.0000        0.0000
  37724.7500  04/13/2003        0.0000       -1.7246        0.0000        0.0000        0.0000        0.0000
  37724.7917  04/13/2003        0.0000       -0.6441        0.0000        0.0000        0.0000        0.0000
  37724.8333  04/13/2003        0.0000       -0.5501        0.0000        0.0000        0.0000        0.0000
